__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,OLD_SMTYPE,OLD_DATETIME,OLD_DT_STP,OLD_DT_DOC,OLD_SMETKA
1753,0,1,38,0,7,3157303,0,1300162319,ръчна редакция
1753,1,1,39,0,7,3157303,0,1300162319,ръчна редакция
1753,2,1,40,0,7,3157303,0,1300162319,ръчна редакция
1753,3,1,41,0,7,3157303,0,1300162319,ръчна редакция
1753,4,1,42,0,7,3157303,0,1300162319,ръчна редакция
1753,5,1,43,0,7,3157303,0,1300162319,ръчна редакция
1753,6,1,44,0,7,3157303,0,1300162319,ръчна редакция
1753,7,1,45,0,7,3157303,0,1300162319,ръчна редакция
1753,8,1,46,0,7,3157303,0,1300162319,ръчна редакция
1753,9,1,47,0,7,3157303,0,1300162319,ръчна редакция
1753,10,1,48,0,7,3157303,0,1300162319,ръчна редакция
1753,11,1,49,0,7,3157303,0,1300162319,ръчна редакция
1753,12,1,50,0,7,3157303,0,1300162319,ръчна редакция
1753,13,1,51,0,7,3157303,0,1300162319,ръчна редакция
1753,14,1,52,0,7,3157303,0,1300162319,ръчна редакция
1753,15,1,53,0,7,3157303,0,1300162319,ръчна редакция
1753,16,1,54,0,7,3157303,0,1300162319,ръчна редакция
1753,17,1,55,0,7,3157303,0,1300162319,ръчна редакция
1753,18,1,56,0,7,3157303,0,1300162319,ръчна редакция
1753,19,1,57,0,7,3157303,0,1300162319,ръчна редакция
1753,20,1,58,0,7,3157303,0,1300162319,ръчна редакция
1753,21,1,59,0,7,3157303,0,1300162319,ръчна редакция
1753,22,1,60,0,7,3157303,0,1300162319,ръчна редакция
1753,23,1,61,0,7,3157303,0,1300162319,ръчна редакция
1753,24,1,62,0,7,3157303,0,1300162319,ръчна редакция
1753,25,1,63,0,7,3157303,0,1300162319,ръчна редакция
1753,26,1,64,0,7,3157303,0,1300162319,ръчна редакция
1753,27,1,65,0,7,3157303,0,1300162319,ръчна редакция
1753,28,1,66,0,7,3157303,0,1300162319,ръчна редакция
1753,29,1,67,0,7,3157303,0,1300162319,ръчна редакция
1753,30,1,68,0,7,3157303,0,1300162319,ръчна редакция
1753,31,1,69,0,7,3157303,0,1300162319,ръчна редакция
1753,32,1,70,0,7,3157303,0,1300162319,ръчна редакция
1753,33,1,71,0,7,3157303,0,1300162319,ръчна редакция
1753,34,1,72,0,7,3157303,0,1300162319,ръчна редакция
1753,35,1,73,0,7,3157303,0,1300162319,ръчна редакция
1753,36,1,74,0,7,3157303,0,1300162319,ръчна редакция
1753,37,1,75,0,7,3157303,0,1300162319,ръчна редакция
1753,38,1,76,0,7,3157303,0,1300162319,ръчна редакция
1753,39,1,78,0,7,3157303,0,1300162319,ръчна редакция
1753,40,1,80,0,7,3157303,0,1300162319,ръчна редакция
1753,41,1,81,0,7,3157303,0,1300162319,ръчна редакция
1753,42,1,83,0,7,3157303,0,1300162319,ръчна редакция
1753,43,1,85,0,7,3157303,0,1300162319,ръчна редакция
1753,44,1,87,0,7,3157303,0,1300162319,ръчна редакция
1753,45,1,89,0,7,3157303,0,1300162319,ръчна редакция
1753,46,1,92,0,36,12821520,-2,1300247154,
1753,47,1,93,0,36,12821520,-2,1300247180,
1753,48,1,95,0,37,1431403,-1,1302047198,0000000001
1753,49,1,96,0,37,1431403,-1,1302047198,0000000001
1753,50,1,100,0,6,10412533,0,1300248184,0000000001
1753,51,1,101,0,30,1431403,8743438,1300248315,0000000001
1753,52,1,102,0,6,10412533,0,1300248184,0000000001
5257,0,1,105,0,30,1431403,8743438,1300248315,0000000001
5257,1,1,106,0,37,1431403,-1,1302047198,0000000001
5257,2,1,107,0,3,6878510,0,1300260009,0000000001
5257,3,1,109,0,3,6878510,0,1300260009,0000000001
5257,4,1,110,0,7,9914786,0,1300260521,ръчна редакция
5257,5,1,111,0,7,9914786,0,1300260521,ръчна редакция
5257,6,1,112,0,7,9914786,0,1300260521,ръчна редакция
5257,7,1,114,0,6,11810467,0,1300261240,0000000002
5257,8,1,117,0,6,10412533,0,1300248184,0000000001
5257,9,1,119,0,6,11810467,0,1300261240,0000000002
5257,10,1,121,0,6,2024181,0,1300333203,0000000002
5257,11,1,123,0,6,2024181,0,1300333203,0000000002
5257,12,1,126,0,6,2024181,0,1300333203,0000000002
5257,13,1,128,0,6,2024181,0,1300333203,0000000002
5257,14,1,132,0,6,2024181,0,1300333203,0000000002
5257,15,1,134,0,6,13280133,0,1300657971,0000000003
5257,16,1,136,0,3,1826566,0,1300661242,0000000002
5257,17,1,141,0,7,10248330,0,1300754296,ръчна редакция
5257,18,1,142,0,7,10248330,0,1300754296,ръчна редакция
5257,19,1,143,0,7,10248330,0,1300754296,ръчна редакция
5257,20,1,144,0,7,10248330,0,1300754296,ръчна редакция
5257,21,1,145,0,7,10248330,0,1300754296,ръчна редакция
5257,22,1,146,0,7,10248330,0,1300754296,ръчна редакция
5257,23,1,147,0,7,10248330,0,1300754296,ръчна редакция
5257,24,1,149,0,7,10248330,0,1300754296,ръчна редакция
5257,25,1,151,0,7,10248330,0,1300754296,ръчна редакция
5257,26,1,152,0,7,10248330,0,1300754296,ръчна редакция
5257,27,1,155,0,7,10248330,0,1300754296,ръчна редакция
5257,28,1,156,0,7,10248330,0,1300754296,ръчна редакция
5257,29,1,157,0,7,10248330,0,1300754296,ръчна редакция
5257,30,1,170,0,6,5699944,0,1300838112,0000000004
5257,31,1,171,0,7,10515836,0,1300838268,ръчна редакция
5257,32,1,174,0,6,5699944,0,1300838112,0000000004
5257,33,1,175,0,7,10515836,0,1300838268,ръчна редакция
5257,34,1,178,0,3,6632939,0,1300838936,0000000003
5257,35,1,179,0,7,10515836,0,1300838268,ръчна редакция
5257,36,1,185,0,3,3165006,0,1300840392,0000000004
5257,37,1,186,2,36,1300860839,-2,1300862650,
5257,38,1,187,2,36,1300860756,-2,1300862652,
5257,39,1,188,2,36,1300860652,-2,1300862653,
5257,40,1,190,2,36,12821520,-2,1300762740,
5257,41,1,192,2,36,1300860652,-2,1300864371,
5257,42,1,196,2,36,1300860652,-2,1300864461,
5257,43,1,197,2,7,39904921,0,1300964437,ръчна редакция
5257,44,1,198,2,7,39904921,0,1300964437,ръчна редакция
5257,45,1,203,2,36,1300860839,-2,1301033717,
5257,46,1,204,2,36,1300860756,-2,1301033719,
5257,47,1,205,2,36,1300860652,-2,1301033720,
5257,48,1,206,2,3,45452706,0,1301033731,0000000005
5257,49,1,254,2,3,39972610,0,1301039128,0000000006
5257,50,1,281,2,6,49295105,0,1301045186,0000000005
5257,51,1,283,2,3,42051419,0,1301046530,0000000007
5257,52,1,287,2,6,49295105,0,1301045186,0000000005
5257,53,1,291,2,6,49295105,0,1301045186,0000000005
5257,54,1,292,2,36,1300860756,-2,1301056493,
5371,0,1,312,2,6,45100278,0,1301333838,0000000006
5371,1,1,314,2,6,45100278,0,1301333838,0000000006
5371,2,1,315,2,7,35561718,0,1301338028,ръчна редакция
5371,3,1,316,2,7,35561718,0,1301338028,ръчна редакция
5371,4,1,317,2,7,35561718,0,1301338028,ръчна редакция
5371,5,1,318,2,7,35561718,0,1301338028,ръчна редакция
5371,6,1,329,2,3,44607876,0,1301442025,0000000008
5371,7,1,331,2,7,38228518,0,1301442868,ръчна редакция
5371,8,1,333,2,3,44607876,0,1301442025,0000000008
5371,9,1,334,2,7,38228518,0,1301442868,ръчна редакция
5371,10,1,336,2,6,36157225,0,1301443470,0000000007
5371,11,1,338,2,7,38228518,0,1301442868,ръчна редакция
5371,12,1,339,2,7,38228518,0,1301442868,ръчна редакция
5371,13,1,346,2,6,36157225,0,1301443470,0000000007
5371,14,1,347,2,7,45667912,0,1301532952,ръчна редакция
5371,15,1,348,2,6,36157225,0,1301443470,0000000007
5371,16,1,350,2,3,33676461,0,1301533578,0000000009
5371,17,1,353,2,3,35412902,0,1301534433,0000000010
5371,18,1,354,2,6,50019308,0,1301534615,0000000008
5371,19,1,363,2,6,43025231,0,1301635788,0000000009
5371,20,1,364,2,7,42675388,0,1301636434,ръчна редакция
5371,21,1,365,2,7,42675388,0,1301636434,ръчна редакция
5371,22,1,369,2,6,43025231,0,1301635788,0000000009
5371,23,1,370,2,6,41379509,0,1301739936,0000000010
5371,24,1,371,2,3,44607876,0,1301442025,0000000008
5371,25,1,380,2,3,44607876,0,1301442025,0000000008
5371,26,1,384,2,37,40322419,-1,1302033624,0000000001
5371,27,1,385,2,37,40322419,-1,1302033624,0000000001
5371,28,1,386,2,6,39250253,0,1302038926,0000000011
5371,29,1,388,2,6,39250253,0,1302038926,0000000011
5371,30,1,389,2,30,40322419,43916536,1302050824,0000000001
5371,31,1,390,2,37,40322419,-1,1302033624,0000000001
5371,32,1,395,2,6,39250253,0,1302038926,0000000011
5371,33,1,396,2,6,39250253,0,1302038926,0000000011
5371,34,1,397,2,36,1300860839,-2,1302052976,
5371,35,1,398,2,36,1300860839,-2,1302053150,
5371,36,1,399,2,30,40322419,43916536,1302050824,0000000001
5371,37,1,400,2,37,40322419,-1,1302033624,0000000001
5371,38,1,401,2,37,47825919,-1,1302053399,0000000001
5371,39,1,402,2,30,47825919,39644232,1302053602,0000000001
5371,40,1,403,2,37,47825919,-1,1302053399,0000000001
5371,41,1,404,2,30,47825919,39644232,1302053602,0000000001
5371,42,1,412,2,6,39250253,0,1302038926,0000000011
5371,43,1,418,2,6,39250253,0,1302038926,0000000011
5371,44,1,420,2,6,39250253,0,1302038926,0000000011
5371,45,1,421,2,36,1300860839,-2,1302063011,
5371,46,1,422,2,37,43525288,-1,1302135232,0000000001
5371,47,1,423,2,30,43525288,50204605,1302135256,0000000001
5371,48,1,425,2,3,36002260,0,1302135630,0000000011
5371,49,1,426,2,36,1300860839,-2,1302135796,
5371,50,1,427,2,37,43525288,-1,1302135232,0000000001
5371,51,1,428,2,30,43525288,50204605,1302135256,0000000001
5371,52,1,429,2,37,49132890,-1,1302135909,0000000001
5498,0,1,430,2,30,49132890,37874140,1302135931,0000000001
5498,1,1,431,2,30,49132890,37874140,1302135931,0000000001
5498,2,1,433,2,7,50116269,0,1302152933,ръчна редакция
5498,3,1,434,2,7,50116269,0,1302152933,ръчна редакция
5498,4,1,435,2,7,50116269,0,1302152933,ръчна редакция
5498,5,1,436,2,7,50116269,0,1302152933,ръчна редакция
5498,6,1,437,2,7,50116269,0,1302152933,ръчна редакция
5498,7,1,438,2,7,50116269,0,1302152933,ръчна редакция
5498,8,1,439,2,30,49132890,37874140,1302135931,0000000001
5498,9,1,440,2,6,45941293,0,1302153122,0000000012
5498,10,1,441,2,30,49132890,37874140,1302135931,0000000001
5498,11,1,442,2,37,49132890,-1,1302135909,0000000001
5498,12,1,443,2,30,49132890,37874140,1302135931,0000000001
5498,13,1,446,2,6,45941293,0,1302153122,0000000012
5498,14,1,447,2,36,1300860756,-2,1302239708,
5498,15,1,450,2,3,50050216,0,1302241733,0000000012
5498,16,1,451,2,6,38343640,0,1302242686,0000000013
5498,17,1,452,2,7,48972783,0,1302255138,ръчна редакция
5498,18,1,454,2,6,38343640,0,1302242686,0000000013
5498,19,1,455,2,30,49132890,37874140,1302135931,0000000001
5498,20,1,458,2,3,38382876,0,1302264600,0000000013
5498,21,1,460,2,6,38343640,0,1302242686,0000000013
5498,22,1,461,2,30,49132890,37874140,1302135931,0000000001
5498,23,1,463,2,37,39297021,-1,1302333652,0000000002
5498,24,1,464,2,37,49132890,-1,1302135909,0000000001
5498,25,1,465,2,30,49132890,37874140,1302135931,0000000001
5498,26,1,466,2,30,39297021,36945574,1302341492,0000000002
5498,27,1,468,2,3,48492385,0,1302341564,0000000014
5498,28,1,469,2,6,36445432,0,1302341934,0000000014
5498,29,1,470,2,30,39297021,36945574,1302341492,0000000002
5498,30,1,471,2,30,49132890,37874140,1302135931,0000000001
5498,31,1,472,2,30,39297021,36945574,1302341492,0000000002
5498,32,1,473,2,7,38754417,0,1302343026,ръчна редакция
5498,33,1,474,2,7,38754417,0,1302343026,ръчна редакция
5498,34,1,475,2,7,38754417,0,1302343026,ръчна редакция
5498,35,1,476,2,7,38754417,0,1302343026,ръчна редакция
5498,36,1,477,2,7,38754417,0,1302343026,ръчна редакция
5498,37,1,478,2,7,38754417,0,1302343026,ръчна редакция
5498,38,1,479,2,7,38754417,0,1302343026,ръчна редакция
5498,39,1,480,2,7,38754417,0,1302343026,ръчна редакция
5498,40,1,481,2,7,38754417,0,1302343026,ръчна редакция
5498,41,1,482,2,7,38754417,0,1302343026,ръчна редакция
5498,42,1,483,2,7,38754417,0,1302343026,ръчна редакция
5498,43,1,484,2,7,38754417,0,1302343026,ръчна редакция
5498,44,1,485,2,7,38754417,0,1302343026,ръчна редакция
5498,45,1,486,2,7,38754417,0,1302343026,ръчна редакция
5498,46,1,487,2,7,38754417,0,1302343026,ръчна редакция
5498,47,1,488,2,7,38754417,0,1302343026,ръчна редакция
5498,48,1,490,2,7,38754417,0,1302343026,ръчна редакция
5498,49,1,491,2,7,38754417,0,1302343026,ръчна редакция
5498,50,1,492,2,7,38754417,0,1302343026,ръчна редакция
5558,0,1,493,2,7,38754417,0,1302343026,ръчна редакция
5558,1,1,494,2,7,38754417,0,1302343026,ръчна редакция
5558,2,1,495,2,7,38754417,0,1302343026,ръчна редакция
5558,3,1,496,2,7,38754417,0,1302343026,ръчна редакция
5558,4,1,497,2,7,38754417,0,1302343026,ръчна редакция
5558,5,1,498,2,7,38754417,0,1302343026,ръчна редакция
5558,6,1,499,2,7,38754417,0,1302343026,ръчна редакция
5558,7,1,500,2,7,38754417,0,1302343026,ръчна редакция
5558,8,1,501,2,7,38754417,0,1302343026,ръчна редакция
5558,9,1,502,2,7,38754417,0,1302343026,ръчна редакция
5558,10,1,503,2,7,38754417,0,1302343026,ръчна редакция
5558,11,1,504,2,7,38754417,0,1302343026,ръчна редакция
5558,12,1,505,2,7,38754417,0,1302343026,ръчна редакция
5558,13,1,506,2,7,38754417,0,1302343026,ръчна редакция
5558,14,1,507,2,7,38754417,0,1302343026,ръчна редакция
5558,15,1,508,2,7,38754417,0,1302343026,ръчна редакция
5558,16,1,514,2,6,36445432,0,1302341934,0000000014
5558,17,1,515,2,7,38754417,0,1302343026,ръчна редакция
5558,18,1,516,2,7,38754417,0,1302343026,ръчна редакция
5558,19,1,517,2,7,38754417,0,1302343026,ръчна редакция
5558,20,1,518,2,7,38754417,0,1302343026,ръчна редакция
5558,21,1,519,2,7,38754417,0,1302343026,ръчна редакция
5558,22,1,520,2,7,38754417,0,1302343026,ръчна редакция
5558,23,1,522,2,7,38754417,0,1302343026,ръчна редакция
5558,24,1,528,2,7,38754417,0,1302343026,ръчна редакция
5558,25,1,529,2,7,38754417,0,1302343026,ръчна редакция
5558,26,1,532,2,3,45264615,0,1302357353,0000000015
5558,27,1,535,2,6,36445432,0,1302341934,0000000014
5558,28,1,536,2,30,39297021,36945574,1302341492,0000000002
5558,29,1,540,2,3,37527279,0,1302362170,0000000016
5558,30,1,543,2,6,36445432,0,1302341934,0000000014
5558,31,1,544,2,30,39297021,36945574,1302341492,0000000002
5558,32,1,545,2,30,39297021,36945574,1302341492,0000000002
5558,33,1,546,2,7,47202388,0,1302363030,ръчна редакция
5558,34,1,547,2,7,47202388,0,1302363030,ръчна редакция
5558,35,1,548,2,30,39297021,36945574,1302341492,0000000002
5558,36,1,549,2,6,35652614,0,1302433775,0000000015
5558,37,1,550,2,30,39297021,36945574,1302341492,0000000002
5558,38,1,551,2,30,39297021,36945574,1302341492,0000000002
5558,39,1,552,2,7,44676541,0,1302434531,ръчна редакция
5558,40,1,554,2,7,44676541,0,1302434531,ръчна редакция
5558,41,1,557,2,7,44676541,0,1302434531,ръчна редакция
5558,42,1,558,2,7,44676541,0,1302434531,ръчна редакция
5558,43,1,559,2,30,39297021,36945574,1302341492,0000000002
5558,44,1,560,2,30,39297021,36945574,1302341492,0000000002
5558,45,1,563,2,6,35652614,0,1302433775,0000000015
5558,46,1,565,2,30,39297021,36945574,1302341492,0000000002
5558,47,1,566,2,3,41568590,0,1302439015,0000000017
5558,48,1,567,2,7,44676541,0,1302434531,ръчна редакция
5526,0,1,568,2,7,44676541,0,1302434531,ръчна редакция
5526,1,1,569,2,7,44676541,0,1302434531,ръчна редакция
5526,2,1,570,2,7,44676541,0,1302434531,ръчна редакция
5526,3,1,571,2,7,44676541,0,1302434531,ръчна редакция
5526,4,1,572,2,7,43013413,0,1302439834,ръчна редакция
5526,5,1,573,2,3,46806278,0,1302440687,0000000018
5526,6,1,574,2,7,44676541,0,1302434531,ръчна редакция
5526,7,1,575,2,7,44676541,0,1302434531,ръчна редакция
5526,8,1,576,2,7,44676541,0,1302434531,ръчна редакция
5526,9,1,578,2,6,35652614,0,1302433775,0000000015
5526,10,1,579,2,30,39297021,36945574,1302341492,0000000002
5526,11,1,582,2,3,41742386,0,1302462513,0000000019
5526,12,1,583,2,6,33898063,0,1302753912,0000000016
5526,13,1,585,2,6,33898063,0,1302753912,0000000016
5526,14,1,586,2,7,48408635,0,1302763375,ръчна редакция
5526,15,1,587,2,7,48408635,0,1302763375,ръчна редакция
5526,16,1,592,2,6,33898063,0,1302753912,0000000016
5526,17,1,599,2,3,38839568,0,1302833591,0000000020
5526,18,1,600,2,3,44088566,0,1302862987,0000000021
5526,19,1,601,2,7,44995001,0,1302864117,ръчна редакция
5526,20,1,602,2,6,35508917,0,1302933171,0000000017
5526,21,1,603,2,7,41615148,0,1302933461,ръчна редакция
5526,22,1,604,2,7,41615148,0,1302933461,ръчна редакция
5526,23,1,607,2,6,35508917,0,1302933171,0000000017
5526,24,1,612,2,6,35508917,0,1302933171,0000000017
5526,25,1,614,2,37,46887896,-1,1302934089,0000000003
5526,26,1,615,2,37,45505192,-1,1302934150,0000000004
5526,27,1,616,2,37,45505192,-1,1302934150,0000000004
5526,28,1,617,2,37,46887896,-1,1302934089,0000000003
5526,29,1,618,2,30,39297021,36945574,1302341492,0000000002
5526,30,1,619,2,30,39297021,36945574,1302341492,0000000002
5526,31,1,620,2,30,39297021,36945574,1302341492,0000000002
5526,32,1,622,2,6,35508917,0,1302933171,0000000017
5526,33,1,624,2,3,34039120,0,1302958692,0000000022
5526,34,1,627,2,6,35508917,0,1302933171,0000000017
5526,35,1,629,2,6,35508917,0,1302933171,0000000017
5526,36,1,630,2,6,43907630,0,1303051611,0000000018
5526,37,1,631,2,3,37387668,0,1303052648,0000000023
5526,38,1,634,2,3,37387668,0,1303052648,0000000023
5526,39,1,635,2,6,38097640,0,1303135467,0000000019
5526,40,1,637,2,6,38097640,0,1303135467,0000000019
5526,41,1,638,2,3,43579242,0,1303137901,0000000024
5526,42,1,640,2,3,43579242,0,1303137901,0000000024
5526,43,1,642,2,7,35550312,0,1303138612,ръчна редакция
5526,44,1,646,2,3,43579242,0,1303137901,0000000024
5526,45,1,647,2,6,36687580,0,1303534067,0000000020
5526,46,1,649,2,7,39602325,0,1303535596,ръчна редакция
5526,47,1,650,2,7,39602325,0,1303535596,ръчна редакция
5526,48,1,652,2,3,49165007,0,1303535747,0000000025
5526,49,1,654,2,6,36687580,0,1303534067,0000000020
5526,50,1,657,2,6,36687580,0,1303534067,0000000020
5526,51,1,659,2,3,36655735,0,1303551848,0000000026
5619,0,1,661,2,6,36687580,0,1303534067,0000000020
5619,1,1,683,2,6,34581046,0,1303638698,0000000021
5619,2,1,685,2,6,34581046,0,1303638698,0000000021
5619,3,1,687,2,6,34581046,0,1303638698,0000000021
5619,4,1,690,2,6,34581046,0,1303638698,0000000021
5619,5,1,691,2,6,42927623,0,1303736122,0000000022
5619,6,1,693,2,3,48827536,0,1303865207,0000000027
5619,7,1,712,2,3,48827536,0,1303865207,0000000027
5619,8,1,725,2,3,48827536,0,1303865207,0000000027
5619,9,1,735,2,3,48827536,0,1303865207,0000000027
5619,10,1,741,2,3,48827536,0,1303865207,0000000027
5619,11,1,742,2,3,48827536,0,1303865207,0000000027
5619,12,1,746,2,3,46404986,0,1303869947,0000000028
5619,13,1,747,2,3,43401378,0,1304932442,0000000029
5619,14,1,749,2,6,42927623,0,1303736122,0000000022
5619,15,1,750,2,6,46134798,0,1304934343,0000000023
5619,16,1,752,2,7,44415505,0,1304936279,ръчна редакция
5619,17,1,753,2,7,44415505,0,1304936279,ръчна редакция
5619,18,1,755,2,6,46134798,0,1304934343,0000000023
5619,19,1,757,2,6,46134798,0,1304934343,0000000023
5619,20,1,760,2,6,46134798,0,1304934343,0000000023
5619,21,1,767,2,6,46134798,0,1304934343,0000000023
5619,22,1,771,2,6,46134798,0,1304934343,0000000023
5619,23,1,772,2,6,46134798,0,1304934343,0000000023
5619,24,1,776,2,3,48727531,0,1305141456,0000000030
5619,25,1,780,2,7,44086415,0,1305142683,ръчна редакция
5619,26,1,782,2,7,44086415,0,1305142683,ръчна редакция
5619,27,1,783,2,7,44086415,0,1305142683,ръчна редакция
5619,28,1,784,2,3,38019176,0,1305142995,0000000031
5619,29,1,785,2,6,34500560,0,1305143397,0000000024
5619,30,1,788,2,3,46080348,0,1305155899,0000000032
5619,31,1,795,2,3,48085251,0,1305158037,0000000033
5619,32,1,796,2,3,48085251,0,1305158037,0000000033
5619,33,1,797,2,3,44383859,0,1305158413,0000000034
5619,34,1,798,2,3,42624232,0,1305158542,0000000035
5619,35,1,802,2,3,49623025,0,1305162736,0000000036
5619,36,1,805,2,3,41001099,0,1305234818,0000000037
5619,37,1,806,2,3,41028384,0,1305235075,0000000038
5619,38,1,812,2,3,37174955,0,1305236180,0000000039
5619,39,1,815,2,3,48811369,0,1305237529,0000000040
5619,40,1,816,2,6,46838331,0,1305238009,0000000025
5619,41,1,818,2,3,49937682,0,1305238695,0000000041
5619,42,1,819,2,7,41961569,0,1305239246,ръчна редакция
5619,43,1,820,2,7,41961569,0,1305239246,ръчна редакция
5619,44,1,821,2,3,50259698,0,1305239404,0000000042
5619,45,1,823,2,3,48350534,0,1305242582,0000000043
5619,46,1,826,2,7,41961569,0,1305239246,ръчна редакция
5619,47,1,827,2,7,41961569,0,1305239246,ръчна редакция
5619,48,1,828,2,37,34635578,-1,1306452490,0000000003
5619,49,1,838,2,6,46838331,0,1305238009,0000000025
5619,50,1,841,2,21,43018793,0,1305262698,0000000002
5619,51,1,842,2,3,41029011,0,1305262766,0000000044
5619,52,1,844,2,21,16031876,0,1300247417,0000000001
5673,0,1,851,2,3,44204736,0,1305538838,0000000045
5673,1,1,852,2,3,40574174,0,1305538994,0000000046
5673,2,1,853,2,3,48311715,0,1305539734,0000000047
5673,3,1,854,2,3,47201478,0,1305539864,0000000048
5673,4,1,855,2,3,42312747,0,1305542037,0000000049
5673,5,1,856,2,3,37379396,0,1305542754,0000000050
5673,6,1,858,2,6,46838331,0,1305238009,0000000025
5673,7,1,859,2,3,46974319,0,1305543191,0000000051
5673,8,1,861,2,6,46838331,0,1305238009,0000000025
5673,9,1,863,2,6,46838331,0,1305238009,0000000025
5673,10,1,869,2,6,46433949,0,1305634437,0000000026
5673,11,1,875,2,3,46788486,0,1305637064,0000000052
5673,12,1,883,2,3,38832036,0,1305644564,0000000053
5673,13,1,884,2,37,34635578,-1,1306452490,0000000003
5673,14,1,886,2,37,47922428,-1,1305651588,0000000003
5673,15,1,887,2,30,47922428,33601357,1305651745,0000000003
5673,16,1,888,2,37,47922428,-1,1305651588,0000000003
5673,17,1,889,2,30,47922428,33601357,1305651745,0000000003
5673,18,1,890,2,36,1300860652,-2,1305651842,
5673,19,1,891,2,37,39490959,-1,1305652288,0000000003
5673,20,1,892,2,30,39490959,45101724,1305652325,0000000003
5673,21,1,893,2,30,39490959,45101724,1305652325,0000000003
5673,22,1,894,2,30,39490959,33715958,1305652713,0000000003
5673,23,1,895,2,30,39490959,45101724,1305652325,0000000003
5673,24,1,896,2,37,39490959,-1,1305652288,0000000003
5673,25,1,897,2,30,39490959,33715958,1305652713,0000000003
5673,26,1,898,2,37,43116945,-1,1305653024,0000000003
5673,27,1,899,2,30,43116945,46613752,1305653096,0000000003
5673,28,1,900,2,36,1300860756,-2,1305653379,
5673,29,1,901,2,30,49132890,37874140,1302135931,0000000001
5673,30,1,905,2,3,38629448,0,1305655240,0000000054
5673,31,1,907,2,6,46433949,0,1305634437,0000000026
5673,32,1,908,2,30,43116945,46613752,1305653096,0000000003
5673,33,1,910,2,6,46433949,0,1305634437,0000000026
5673,34,1,911,2,6,46433949,0,1305634437,0000000026
5673,35,1,913,2,6,46433949,0,1305634437,0000000026
5673,36,1,916,2,6,46433949,0,1305634437,0000000026
5673,37,1,918,2,6,46433949,0,1305634437,0000000026
5673,38,1,920,2,6,46433949,0,1305634437,0000000026
5673,39,1,921,2,30,39297021,36945574,1302341492,0000000002
5673,40,1,922,2,30,39297021,36945574,1302341492,0000000002
5673,41,1,962,2,7,37585235,0,1305735670,ръчна редакция
5673,42,1,963,2,7,37585235,0,1305735670,ръчна редакция
5673,43,1,992,2,7,37585235,0,1305735670,ръчна редакция
5673,44,1,993,2,7,37585235,0,1305735670,ръчна редакция
5673,45,1,995,2,7,37585235,0,1305735670,ръчна редакция
5673,46,1,996,2,7,37585235,0,1305735670,ръчна редакция
5673,47,1,1011,2,3,38833811,0,1305741580,0000000055
5673,48,1,1017,2,3,46148290,0,1305749917,0000000056
5673,49,1,1025,2,6,46433949,0,1305634437,0000000026
5673,50,1,1026,2,7,37585235,0,1305735670,ръчна редакция
5673,51,1,1027,2,7,37585235,0,1305735670,ръчна редакция
5673,52,1,1028,2,7,37585235,0,1305735670,ръчна редакция
5605,0,1,1030,2,7,37585235,0,1305735670,ръчна редакция
5605,1,1,1056,2,3,49596078,0,1305834204,0000000057
5605,2,1,1070,2,3,49596078,0,1305834204,0000000057
5605,3,1,1071,2,6,42818507,0,1305836466,0000000027
5605,4,1,1073,2,6,42818507,0,1305836466,0000000027
5605,5,1,1075,2,6,42818507,0,1305836466,0000000027
5605,6,1,1086,2,6,42818507,0,1305836466,0000000027
5605,7,1,1087,2,30,39297021,36945574,1302341492,0000000002
5605,8,1,1091,2,3,39355756,0,1305862067,0000000058
5605,9,1,1106,2,3,39355756,0,1305862067,0000000058
5605,10,1,1107,2,3,37685575,0,1305932796,0000000059
5605,11,1,1113,2,3,37685575,0,1305932796,0000000059
5605,12,1,1117,2,3,38071344,0,1305934831,0000000060
5605,13,1,1118,2,6,46287621,0,1305934966,0000000028
5605,14,1,1119,2,30,39297021,36945574,1302341492,0000000002
5605,15,1,1120,2,30,43116945,46613752,1305653096,0000000003
5605,16,1,1124,2,6,46287621,0,1305934966,0000000028
5605,17,1,1125,2,30,43116945,46613752,1305653096,0000000003
5605,18,1,1126,2,7,42360220,0,1305942647,ръчна редакция
5605,19,1,1127,2,7,42360220,0,1305942647,ръчна редакция
5605,20,1,1129,2,6,46287621,0,1305934966,0000000028
5605,21,1,1130,2,30,43116945,46613752,1305653096,0000000003
5605,22,1,1138,2,3,43137882,0,1305961200,0000000061
5605,23,1,1144,2,36,1300860839,-2,1305961643,
5605,24,1,1145,2,37,49132890,-1,1302135909,0000000001
5605,25,1,1146,2,30,49132890,37874140,1302135931,0000000001
5605,26,1,1147,2,37,39297021,-1,1302333652,0000000002
5605,27,1,1148,2,30,39297021,36945574,1302341492,0000000002
5605,28,1,1149,2,3,38058525,0,1305961816,0000000062
5605,29,1,1155,2,7,48804394,0,1306262010,ръчна редакция
5605,30,1,1156,2,7,48804394,0,1306262010,ръчна редакция
5605,31,1,1159,2,3,47079747,0,1306264576,0000000063
5605,32,1,1162,2,3,47079747,0,1306264576,0000000063
5605,33,1,1163,2,6,41552683,0,1306335249,0000000029
5605,34,1,1164,2,30,39297021,36945574,1302341492,0000000002
5605,35,1,1166,2,6,41552683,0,1306335249,0000000029
5605,36,1,1167,2,30,39297021,36945574,1302341492,0000000002
