__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,POS,IS_FACTUR,SKLAD,GRUPA,STOKA,SER_NO,KOLICH,KOLICH2,PAY_KOLICH,PAY_KOLICH2,BACK_KOLICH,BACK_KOLICH2,REV_KOLICH,REV_KOLICH2,BACK_T_KOLICH,BACK_T_KOLICH2,REAL_KOLICH,REAL_KOLICH2,KOLICH_CHECK,KONSIGNACIA,KB_ID,CENA_LIST,CENA_LIST_TYPE,ENDDATE,DDS,CENA,VALUTA,DISCOUNT,DISCOUNT2,IS_REL_DISCOUNT,WARRANTY,KUP_CENA,KUP_VALUTA,P_DATETIME,P_NUM,RP_USD,RP_DM,RP_LV,RP_1,RP_2,RP_3,RP_4,RP_5,R_CENA,R_CENADDS,R_VALUTA,D_EDCENA,D_VALUTA,DR_CENA,DR_VALUTA,CD_ROW_DUTY,CD_SELL_KOLICH,PRODUCT_TAX,O_DATETIME,O_NUM,NOTE,PROPS_ROW,WMS_KOLICH,I_DATETIME,I_NUM,I_SMETKA
5256,1,5,1826566,1,1,Y,Склад,2.5.4. Вентили,Вентил предпазен 2“G x 2“G,25/2119,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2025-08-18 14:41:53.000,0.0,966.76,L,-0.0,0.0,N,,483.38,L,0,0,0.0,0.0,966.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,483.38,L,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5256,2,5,42051419,1,1,Y,Склад,Тапи на резба,Тапа 304L резба 1/4“,16816512,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 11:10:01.000,0.0,5.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5256,3,5,6632939,1,1,Y,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин.авт. C 32/1 6kA,BMS6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-20 09:20:40.000,0.0,5.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5256,4,5,3165006,1,1,Y,Склад,Платки - Green Innovation,"Захранващо устройство, SDR-240-24",,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-20 09:41:38.000,0.0,900.0,L,-0.0,0.0,N,,180.0,L,0,0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,180.0,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5256,5,5,45452706,1,1,Y,Склад,Сензори,Датчик за температура,ta-025clem14-a-zvg/us,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 08:05:43.000,0.0,2424.84,L,-0.0,0.0,N,,202.07000000000002,L,0,0,0.0,0.0,2424.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,202.07000000000002,L,0.0,L,0.0,0.0,0.0,0,0,,,12.0,,,
5256,6,5,6878510,3,3,Y,Склад,Муфи на резба,Муфа 316L резба 150LBS 1/2“,07082025,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,N,0,Доставни цени,N,2025-08-14 14:24:07.000,0.0,216.0,L,-0.0,0.0,N,,3.6,L,0,0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,3.6,L,0.0,L,0.0,0.0,0.0,0,0,,,60.0,,,
5256,7,5,39972610,1,1,Y,Склад,Муфи на резба,Муфа 304L резбa 150LBS  1/2``,16818,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,44.37,L,-0.0,0.0,N,,1.5299999999999998,L,0,0,0.0,0.0,44.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.5299999999999998,L,0.0,L,0.0,0.0,0.0,0,0,,,29.0,,,
5256,8,5,6878510,4,4,Y,Склад,Тройници на резба,Тройник 316L резба вътрешна 1/2“,07082025,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,N,0,Доставни цени,N,2025-08-14 14:24:07.000,0.0,227.4,L,-0.0,0.0,N,,4.548,L,0,0,0.0,0.0,227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,4.548,L,0.0,L,0.0,0.0,0.0,0,0,,,50.0,,,
5256,9,5,39972610,2,2,Y,Склад,Муфи на резба,Муфа 304L резбa 150LBS L42 1``,56198161,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,34.86,L,-0.0,0.0,N,,5.81,L,0,0,0.0,0.0,34.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,5.81,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5256,10,5,39972610,3,3,Y,Склад,М/Ж резба,Преход 304L резба М/Ж 1/2``x1/4``,16981613,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,17.5,L,-0.0,0.0,N,,1.75,L,0,0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.75,L,0.0,L,0.0,0.0,0.0,0,0,,,10.0,,,
5256,11,5,6878510,5,5,Y,Склад,Колена на резба,Коляно 90° 316L резба М/Ж 1/2“,07082025,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,N,0,Доставни цени,N,2025-08-14 14:24:07.000,0.0,234.72,L,-0.0,0.0,N,,3.912,L,0,0,0.0,0.0,234.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,3.912,L,0.0,L,0.0,0.0,0.0,0,0,,,60.0,,,
5256,12,5,39972610,4,4,Y,Склад,Тапи на резба,Тапа 304L резба 1/2``,16584381,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,21.6,L,-0.0,0.0,N,,1.35,L,0,0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.35,L,0.0,L,0.0,0.0,0.0,0,0,,,16.0,,,
5256,13,5,39972610,5,5,Y,Склад,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/2“,169835468,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,3.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,3.0,,,
5256,14,5,39972610,6,6,Y,Склад,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/4“,16984615,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,5.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5256,15,5,39972610,7,7,Y,Склад,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/2“,16813615,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,4.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5256,16,5,39972610,8,8,Y,Склад,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/4“,16846425,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,5.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5256,17,5,39972610,9,9,Y,Склад,Колена на резба,Коляно 90° 304L резба М/Ж 2“,1684354,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,12.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,12.0,,,
5256,18,5,39972610,10,10,Y,Склад,Колена на резба,Коляно 90° 304L резба М/Ж 1/2“,263836135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,1.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5356,0,5,39972610,11,11,Y,Склад,Колена на резба,Коляно 90° 304L резба М/Ж 1“,16843651,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,3.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,3.0,,,
5356,1,5,39972610,12,12,Y,Склад,Нипели на резба,Нипел шест. 304L резба 150LBS 1 1/4“,138546123,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,5.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5356,2,5,39972610,13,13,Y,Склад,Нипели на резба,Нипел шест. 304L резба 150LBS 1/2“,3681312,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,28.080000000000002,L,-0.0,0.0,N,,2.16,L,0,0,0.0,0.0,28.080000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.16,L,0.0,L,0.0,0.0,0.0,0,0,,,13.0,,,
5356,3,5,39972610,14,14,Y,Склад,Нипели на резба,Нипел шест. 304L резба 150LBS 1“,135843612,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,8.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,8.0,,,
5356,4,5,39972610,15,15,Y,Склад,М/Ж резба,Преход 304L резба М/Ж 1“x1/2“,684625513,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,26.22,L,-0.0,0.0,N,,4.37,L,0,0,0.0,0.0,26.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,4.37,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5356,5,5,39972610,16,16,Y,Склад,М/Ж резба,Преход 304L резба М/Ж 3/4“x1/2“,168453146,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,6.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5356,6,5,39972610,17,17,Y,Склад,Тапи на резба,Тапа 304L резба 1 1/2“,354136123,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,17.13,L,-0.0,0.0,N,,5.71,L,0,0,0.0,0.0,17.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,5.71,L,0.0,L,0.0,0.0,0.0,0,0,,,3.0,,,
5356,7,5,39972610,18,18,Y,Склад,Тапи на резба,Тапа 304L резба 1“,16846123,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,15.3,L,-0.0,0.0,N,,3.06,L,0,0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,3.06,L,0.0,L,0.0,0.0,0.0,0,0,,,5.0,,,
5356,8,5,39972610,19,19,Y,Склад,Тройници на резба,Тройник 304L резба вътрешна 1 1/2“,16841351,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,6.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5356,9,5,39972610,20,20,Y,Склад,Тройници на резба,Тройник 304L резба вътрешна 1 1/4“,36814861,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,6.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5356,10,5,39972610,21,21,Y,Склад,Тройници на резба,Тройник 304L резба вътрешна 1/2“,10614665,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,35.19,L,-0.0,0.0,N,,3.9099999999999997,L,0,0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,3.9099999999999997,L,0.0,L,0.0,0.0,0.0,0,0,,,9.0,,,
5356,11,5,39972610,22,22,Y,Склад,Тройници на резба,Тройник 304L резба вътрешна 1“,16814681,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,20.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
5356,12,5,39972610,23,23,Y,Склад,Тройници на резба,Тройник 304L резба вътрешна 3/4“,16813512,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 09:23:26.000,0.0,6.0,L,-0.0,0.0,N,,1.0,L,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5356,13,5,42051419,2,2,Y,Склад,Тройници на резба,Тройник 316L резба вътрешна 1/2“,,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 11:10:01.000,0.0,181.92000000000002,L,-0.0,0.0,N,,4.548,L,0,0,0.0,0.0,181.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,4.548,L,0.0,L,0.0,0.0,0.0,0,0,,,40.0,,,
5356,14,5,42051419,3,3,Y,Склад,Муфи на резба,Муфа 316L резба 150LBS 1/2“,,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,N,0,Доставни цени,N,2025-08-22 11:10:01.000,0.0,136.8,L,-0.0,0.0,N,,3.6,L,0,0,0.0,0.0,136.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,3.6,L,0.0,L,0.0,0.0,0.0,0,0,,,38.0,,,
5356,15,5,44607876,1,1,Y,Склад,Нипели на резба,Нипел шест. 304L резба 150LBS 1/2“,10142820/19082025,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,N,0,Доставни цени,N,2025-08-26 10:05:09.000,0.0,64.80000000000001,L,-0.0,0.0,N,,2.1600000000000006,L,0,0,0.0,0.0,64.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.1600000000000006,L,0.0,L,0.0,0.0,0.0,0,0,,,30.0,,,
5356,16,5,44607876,2,2,Y,Склад,Муфи на резба,Муфа 304L резбa 150LBS L42 1``,10142820/19082025,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,N,0,Доставни цени,N,2025-08-26 10:05:09.000,0.0,81.33999999999999,L,-0.0,0.0,N,,5.81,L,0,0,0.0,0.0,81.33999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,5.81,L,0.0,L,0.0,0.0,0.0,0,0,,,14.0,,,
5356,17,5,44607876,3,3,Y,Склад,2.5.4. Вентили,"Вентил предпазен 1216 НРЖ, PN40  1“х1“",202529294004,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2025-08-26 10:05:09.000,0.0,950.28,L,-20.0,0.0,N,,395.95,L,0,0,0.0,0.0,950.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,475.14,L,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5384,0,5,44607876,4,4,Y,Склад,2.5.4. Вентили,"Пружина TOSACA 2,1-4,0 bar M2170",10142820/19082025,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2025-08-26 10:05:09.000,0.0,163.04,L,-20.0058884145444,0.0,N,,67.93,L,0,0,0.0,0.0,163.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,81.52,L,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5384,1,5,44607876,5,5,Y,Склад,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",10142820/19082025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2025-08-26 10:05:09.000,0.0,35.544,L,-14.5103092783505,0.0,N,,31.04,L,0,0,0.0,0.0,35.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,35.544,L,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5384,2,5,33676461,1,1,Y,Склад,3. Консумативи,Калиева основа,122170/14082025,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,N,0,Доставни цени,N,2025-08-27 08:03:31.000,0.0,1620.0,L,-0.0,0.0,N,,6.48,L,0,0,0.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,6.48,L,0.0,L,0.0,0.0,0.0,0,0,,,250.0,,,
5384,3,5,44607876,6,6,Y,Склад,2.2. Фитинги за заваряване,"Капа 304L (168,3х2) 6“",10142820/19082025,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2025-08-26 10:05:09.000,0.0,79.0,L,-11.1423747889702,0.0,N,,35.54,L,0,0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,39.5,L,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5384,4,5,35412902,1,1,Y,Склад,2. Консумативи,Смола за дейонизатор,122217/18082025,225.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,N,0,Доставни цени,N,2025-08-27 08:15:50.000,0.0,7020.0,L,-0.0,0.0,N,,31.2,L,0,0,0.0,0.0,7020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,31.2,L,0.0,L,0.0,0.0,0.0,0,0,,,225.0,,,
5384,5,5,36002260,1,1,Y,"Склад производство, 500kW",4. Услуги,"Лазерно рязане Патлиджански големи, перф. лам.",28675/25082025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2025-09-02 08:33:04.000,0.0,1814.4,L,-0.0,0.0,N,,1814.4,L,0,0,0.0,0.0,1814.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1814.4,L,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5384,6,5,37174955,1,1,Y,Суровини,1.1.1. Части (Електролизьор),"Перфорирана ламарина 316L LB 1000x2000x0,5мм",1216/230925,370.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,N,0,Доставни цени,N,2025-10-03 08:40:59.000,0.0,43508.3,L,-0.0,0.0,N,,117.59,L,0,0,0.0,0.0,43508.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,117.59,L,0.0,L,0.0,0.0,0.0,0,0,,,370.0,,,
5384,7,5,48811369,1,1,Y,"Склад 3, 10/30kW",3. Инструменти,Неръждаем съд 75л.,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2025-10-03 09:00:25.000,0.0,360.0,L,-0.0,0.0,N,,180.0,L,0,0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,180.0,L,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5384,8,5,38382876,1,1,Y,Склад,2.2. Фитинги за заваряване,Холендър 316L заварка PTFE 1“,10143120/27082025/1,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,N,0,Доставни цени,N,2025-09-03 15:30:14.000,0.0,281.28,L,-0.0,0.0,N,,35.16,L,0,0,0.0,0.0,281.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,35.16,L,0.0,L,0.0,0.0,0.0,0,0,,,8.0,,,
5384,9,5,38382876,2,2,Y,Склад,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 2“,10143120/27082025/2,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-09-03 15:30:14.000,0.0,626.4000000000001,L,-14.725274725274742,0.0,N,,104.40000000000002,L,0,0,0.0,0.0,626.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,104.40000000000002,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5384,10,5,38382876,3,3,Y,Склад,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1/2“,10143120/27082025/3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2025-09-03 15:30:14.000,0.0,86.48,L,-0.0,0.0,N,,21.62,L,0,0,0.0,0.0,86.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,21.62,L,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5384,11,5,48492385,1,1,Y,Склад,3. Метални Елементи,Профилна тръба ЕЗ 100х40х3,132017/28082025,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,N,0,Доставни цени,N,2025-09-04 09:58:31.000,0.0,69.0,L,-13.4209534855738,0.0,N,,10.13922,L,0,0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,11.5,L,0.0,L,0.0,0.0,0.0,0,0,,,6.0,,,
5384,12,5,49937682,1,1,Y,2. МЕТАЛХИДРИД,АНГЕЛ СТОИЛОВ,"Прът неръжд.304, ф35",6722/180925,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2025-10-03 09:17:12.000,0.0,128.4,L,-0.0,0.0,N,,64.2,L,0,0,0.0,0.0,128.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,64.2,L,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5384,13,5,45264615,2,2,Y,Склад,4. Услуги,Транспорт Китай,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2025-09-04 13:45:52.000,0.0,2809.0,$,-0.0,0.0,N,,0.0,L,0,0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2809.0,$,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5384,14,5,37527279,1,1,Y,Склад,Ивда Гео,ПП тръба за т. вода Ф25/PN25,164578/1,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,N,0,Доставни цени,N,2025-09-04 14:55:14.000,0.0,133.65,L,-0.0,0.0,N,,4.95,L,0,0,0.0,0.0,133.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,4.95,L,0.0,L,0.0,0.0,0.0,0,0,,,27.0,,,
5384,15,5,37527279,2,2,Y,Склад,Ивда Гео,Тапа за У.К.Б.,164578/2,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,N,0,Доставни цени,N,2025-09-04 14:55:14.000,0.0,11.7,L,-0.0,0.0,N,,1.17,L,0,0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.17,L,0.0,L,0.0,0.0,0.0,0,0,,,10.0,,,
5384,16,5,50259698,1,1,Y,"Склад 3, 10/30kW",Ивда Гео,ПП тръба за т. вода Ф25/PN25,165685/230925,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,N,0,Доставни цени,N,2025-10-03 09:27:25.000,0.0,59.400000000000006,L,-0.0,0.0,N,,4.95,L,0,0,0.0,0.0,59.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,4.95,L,0.0,L,0.0,0.0,0.0,0,0,,,12.0,,,
