__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CREATED,DT_VAR,DT_ROW,DT_STP,ED_CENA,KOLICH,KOLICH2,KOLICH_SUB,KOLICH_SUB2,NORMA,NORMA2,FIRA,SIZE1
5460,1,1,49281320,1312037749,1312037816,50001370,20.190842,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,2,1,38528262,1310539391,1310539433,-2,0.51,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
5460,3,1,45613224,1308344164,1308344271,-2,25.64,1.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,
5460,4,1,35133179,1308351747,1308351779,-1,0.76,10.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,5,1,38528262,1310539391,1310634354,-2,18.5,0.7666666666666667,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,
5460,6,1,38528262,1310539391,1310634540,-2,14.5,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,
5460,7,1,40113226,1310539391,1310539433,-1,1.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
5460,8,1,40113226,1310539391,1310634354,-1,36.18,2.3000000000000003,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,
5460,9,1,40113226,1310539391,1310634540,-1,28.36,1.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,
5460,10,1,39161073,1307737731,1307737916,-2,34.794,1.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,
5460,11,1,43987986,1307737731,1307737916,-1,17.79,2.1052631578947367,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,
5460,12,1,40113226,1310539391,1310743706,-1,9.55,3.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,13,1,40113226,1310539391,1310539433,38754772,1.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
5460,14,1,40113226,1310539391,1310634354,38754772,36.18,2.3000000000000003,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,
5460,15,1,40113226,1310539391,1310634540,38754772,28.36,1.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,
5460,16,1,40113226,1310539391,1310743706,38754772,9.55,3.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,17,1,43987986,1307737731,1307737916,44040911,17.79,2.1052631578947367,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,
5460,18,1,43987986,1307737731,1307737916,35505348,17.79,2.1052631578947367,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,
5460,19,1,49281320,1312037749,1312037816,37015689,20.190842,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,20,1,49967252,1312038500,1312038593,48819410,20.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,21,1,49967252,1312038500,1312038665,48819410,11.544927999999999,0.0,0.0,0.0,0.0,0.062,0.0,0.0,
5460,23,1,39297021,1300860839,1300860840,36945574,0.0,0.0,0.0,0.0,0.0,1.595,0.0,0.0,0
5460,24,1,39297021,1300860839,1300860841,36945574,2.26368,7.0,0.0,0.0,0.0,31.372,0.0,0.0,0
5460,25,1,39297021,1300860839,1300860842,36945574,0.0,0.07,0.0,0.0,0.0,0.066,0.0,0.0,0
5460,26,1,49967252,1312038500,1312038711,48819410,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,27,1,49967252,1312040009,1312038593,48819410,20.19,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,28,1,39297021,1300860839,1300860843,36945574,3.1559399999999997,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0
5460,29,1,39297021,1300860839,1300860844,36945574,3.8165400000000003,36.0,0.0,0.0,0.0,26.79798,0.0,0.0,0
5460,30,1,49967252,1312040009,1312038665,48819410,11.544970677410612,0.248,0.0,0.0,0.0,0.062,0.0,0.0,
5460,31,1,49967252,1312040009,1312038711,48819410,5.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,32,1,39297021,1300860839,1300860845,36945574,4.84848,56.5,0.0,0.0,0.0,42.1344,0.0,0.0,0
5460,33,1,39297021,1300860839,1300860846,36945574,5.22249,1.5,0.0,0.0,0.0,1.386,0.0,0.0,0
5460,34,1,39297021,1300860839,1300860847,36945574,11.5,2.6,0.0,0.0,0.0,2.86,0.0,0.0,0
5460,35,1,39297021,1300860839,1300860848,36945574,0.0,0.0,0.0,0.0,0.0,11.759,0.0,0.0,0
5460,36,1,39297021,1300860839,1300860849,36945574,0.0,0.0,0.0,0.0,0.0,6.319968,0.0,0.0,0
5460,37,1,35133179,1308351747,1308351791,-1,0.6,10.0,0.0,0.0,0.0,1.0,0.0,0.0,
5460,38,1,39297021,1300860839,1300860840,-1,0.0,1.595,0.0,0.0,0.0,1.595,0.0,0.0,0
5460,39,1,39297021,1300860839,1300860841,-1,2.26368,31.372,0.0,0.0,0.0,31.372,0.0,0.0,0
5460,85,1,1306672589,1306672589,1306672589,-2,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0
5460,86,1,1306672589,1306672589,1306672590,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5460,87,1,1306672589,1306672589,1306672591,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5460,88,1,1306672589,1306672589,1306672592,-2,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0
5460,89,1,1306672589,1306672589,1306672593,-2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
5733,1,1,49967252,1312038500,1312038593,37751761,20.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,2,1,49967252,1312038500,1312038665,37751761,11.544927999999999,0.0,0.0,0.0,0.0,0.062,0.0,0.0,
5733,3,1,49967252,1312038500,1312038711,37751761,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,4,1,49967252,1312038500,1312038593,-1,20.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,5,1,43116945,1300860652,1300860653,47139275,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0
5733,6,1,43116945,1300860652,1300860654,47139275,83.98,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5733,7,1,43116945,1300860652,1300860655,47139275,167.62,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0
5733,8,1,47233553,1312038500,1312038593,-1,39.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,9,1,47233553,1312038500,1312038665,-1,11.544927999999999,0.0,0.0,0.0,0.0,0.062,0.0,0.0,
5733,10,1,47233553,1312038500,1312038711,-1,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,11,1,47233553,1312040009,1312038593,-1,39.49,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,12,1,47233553,1312040009,1312038665,-1,11.544927999999999,0.496,0.0,0.0,0.0,0.062,0.0,0.0,
5733,13,1,45794728,1312063269,1312063346,-1,52.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,
5733,14,1,45794728,1312063269,1312063363,-1,18.55,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,15,1,45794728,1312063269,1312063383,-1,169.69,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,16,1,47233553,1312040009,1312038711,-1,5.4,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,17,1,39991739,1312037749,1312037816,-1,20.190842,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,18,1,34055391,1312062665,1312062731,-1,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,19,1,34055391,1312062665,1312062768,-1,11.544927999999999,0.28,0.0,0.0,0.0,0.07,0.0,0.0,
5733,20,1,34055391,1312062665,1312062784,-1,5.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,21,1,35768859,1312049510,1312049543,-1,2.351934,8.0,0.0,0.0,0.0,2.0,0.0,0.0,
5733,22,1,35768859,1312049510,1312049565,-1,0.51129,0.44,0.0,0.0,0.0,0.11,0.0,0.0,
5733,23,1,35768859,1312049510,1312049612,-1,160.38,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,24,1,39991739,1312037749,1312037816,49021392,20.190842,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,25,1,39991739,1312037749,1312037816,40961008,20.190842,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,26,1,47233553,1312038500,1312038593,36714885,39.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,27,1,47233553,1312038500,1312038665,36714885,11.544927999999999,0.0,0.0,0.0,0.0,0.062,0.0,0.0,
5733,28,1,47233553,1312038500,1312038711,36714885,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,29,1,47233553,1312040009,1312038593,36714885,39.48985450886,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,30,1,47233553,1312040009,1312038665,36714885,11.544970677410612,0.496,0.0,0.0,0.0,0.062,0.0,0.0,
5733,31,1,47233553,1312040009,1312038711,36714885,5.4,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,32,1,47233553,1312038500,1312038593,44836816,39.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,33,1,47233553,1312038500,1312038665,44836816,11.544927999999999,0.0,0.0,0.0,0.0,0.062,0.0,0.0,
5733,34,1,47233553,1312038500,1312038711,44836816,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,35,1,47233553,1312040009,1312038593,44836816,39.48985450886,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,36,1,47233553,1312040009,1312038665,44836816,11.544970677410612,0.496,0.0,0.0,0.0,0.062,0.0,0.0,
5733,37,1,47233553,1312040009,1312038711,44836816,5.4,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,38,1,34055391,1312062665,1312062731,46236987,2.996159,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5733,39,1,39297021,1300860839,1300860850,36945574,36.0315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5733,40,1,39297021,1300860839,1300860851,36945574,75.3525,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0
5733,41,1,39297021,1300860839,1300860852,36945574,167.62,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
5733,42,1,39297021,1300860839,1300860853,36945574,644.25,0.0,0.0,0.0,0.0,46.87516,0.0,0.0,0
5733,43,1,39297021,1300860839,1300860854,36945574,1073.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5733,44,1,39297021,1300860839,1300860855,36945574,4050.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5733,45,1,39297021,1300860839,1300860856,36945574,0.0,0.0,0.0,0.0,0.0,0.8184,0.0,0.0,0
5733,46,1,39297021,1300860839,1300860857,36945574,0.0,0.0,0.0,0.0,0.0,1.6346,0.0,0.0,0
5733,47,1,39297021,1300860839,1300860858,36945574,6.2628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,0,1,1300860756,1300860756,1300860816,-2,4.613693419162197,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0
7920,1,1,1300860756,1300860756,1300860817,-2,0.37896954234263713,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
7920,2,1,1300860756,1300860756,1300860818,-2,0.42069095984824856,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,3,1,1300860756,1300860756,1300860819,-2,0.2885731377471457,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0
7920,4,1,1300860756,1300860756,1300860820,-2,1.3385621449717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,5,1,1300860756,1300860756,1300860821,-2,5.875766298706943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,6,1,1300860756,1300860756,1300860822,-2,73.04724848274134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,7,1,1300860756,1300860756,1300860823,-2,0.7301248063482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,8,1,1300860756,1300860756,1300860824,-2,1.5819370804211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,9,1,1300860756,1300860756,1300860825,-2,2.8489183620253296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,10,1,1300860756,1300860756,1300860826,-2,8.958345050438945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,11,1,1300860756,1300860756,1300860827,-2,2.9956591319286443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,12,1,1300860756,1300860756,1300860828,-2,4.749901576312869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,13,1,1300860756,1300860756,1300860829,-2,3.4931461323325648,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,14,1,1300860756,1300860756,1300860830,-2,1.8503653180491149,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,15,1,1300860756,1300860756,1300860831,-2,9.709432823916188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,16,1,1300860756,1300860756,1300860832,-2,7.071166716943702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,17,1,1300860756,1300860756,1300860833,-2,48.57272871364076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,18,1,1300860756,1300860756,1300860834,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,19,1,1300860756,1300860756,1300860835,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7920,20,1,1300860756,1300860756,1300860837,-2,0.0176,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0
7920,21,1,1300860756,1300860756,1300860838,-2,0.01,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0
7920,22,1,1300860756,1300860756,1300860839,-2,79.096563,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0
7920,23,1,1300860756,1300860756,1300860840,-2,24.63813317108338,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0
7920,24,1,1300860756,1300860756,1300860841,-2,14.661548,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0
7920,25,1,1300860756,1300860756,1300860842,-2,0.14443899999999998,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0
7920,26,1,1300860756,1300860756,1300860843,-2,0.14443899999999998,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0
7920,27,1,1300860756,1300860756,1300860844,-2,540.8521190492016,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0
7920,28,1,1300860756,1300860756,1300860845,-2,0.924821,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0
7920,29,1,1300860756,1300860756,1300860846,-2,1.0123579247685126,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0
7920,30,1,1300860756,1300860756,1300860847,-2,4.1414642376893696,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0
7920,31,1,1300860756,1300860756,1300860848,-2,12.271005148709243,54.0,0.0,0.0,0.0,54.0,0.0,0.0,0
7920,32,1,1300860756,1300860756,1300860849,-2,10.737129505120588,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0
7920,33,1,1300860756,1300860756,1300860850,-2,29.920800887602706,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
7920,34,1,1300860756,1300860756,1300860851,-2,10.23913121283547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,35,1,1300860756,1300860756,1300860852,-2,5.5577427486028945,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
7920,36,1,1300860756,1300860756,1300860853,-2,620.2481810791326,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,37,1,1300860756,1300860756,1300860854,-2,7.697601529785308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,38,1,1300860756,1300860756,1300860855,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
7920,39,1,1300860756,1300860756,1300860856,-2,0.0,0.698823529,0.0,0.0,0.0,0.698823529,0.0,0.0,0
7920,40,1,1300860756,1300860756,1300860857,-2,1.7383923960671428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7920,41,1,1300860756,1300860756,1300860858,-2,2.47,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0
7920,42,1,1300860756,1300860756,1300860859,-2,2.71,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0
7920,43,1,1300860756,1300860756,1300860860,-2,2.505330217861471,0.030282353,0.0,0.0,0.0,0.030282353,0.0,0.0,0
5552,1,1,34055391,1312062665,1312062768,46236987,11.544970677410612,0.28,0.0,0.0,0.0,0.07,0.0,0.0,
5552,2,1,34055391,1312062665,1312062784,46236987,5.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,3,1,34055391,1312062665,1312062731,49540274,2.996159,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,4,1,34055391,1312062665,1312062768,49540274,11.544970677410612,0.28,0.0,0.0,0.0,0.07,0.0,0.0,
5552,5,1,34055391,1312062665,1312062784,49540274,5.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,6,1,35768859,1312049510,1312049543,48482632,2.351934,8.0,0.0,0.0,0.0,2.0,0.0,0.0,
5552,7,1,35768859,1312049510,1312049565,48482632,0.51129,0.44,0.0,0.0,0.0,0.11,0.0,0.0,
5552,8,1,35768859,1312049510,1312049612,48482632,160.38,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,9,1,35768859,1312049510,1312049543,43763387,2.351934,8.0,0.0,0.0,0.0,2.0,0.0,0.0,
5552,10,1,35768859,1312049510,1312049565,43763387,0.51129,0.44,0.0,0.0,0.0,0.11,0.0,0.0,
5552,11,1,35768859,1312049510,1312049612,43763387,160.38,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,12,1,45794728,1312063269,1312063346,45274291,51.45129650886,8.0,0.0,0.0,0.0,2.0,0.0,0.0,
5552,13,1,45794728,1312063269,1312063363,45274291,18.00205965697,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,14,1,45794728,1312063269,1312063383,45274291,169.689965745717,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,15,1,45794728,1312063269,1312063346,48988758,26.59,8.0,0.0,0.0,0.0,2.0,0.0,0.0,
5552,16,1,45794728,1312063269,1312063363,48988758,9.48,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,17,1,45794728,1312063269,1312063383,48988758,86.76,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,18,1,49967252,1312038500,1312038665,-1,11.544927999999999,0.0,0.0,0.0,0.0,0.062,0.0,0.0,
5552,19,1,49967252,1312038500,1312038711,-1,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,20,1,49967252,1312040009,1312038593,37751761,20.19,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,21,1,49967252,1312040009,1312038665,37751761,11.544970677410612,0.248,0.0,0.0,0.0,0.062,0.0,0.0,
5552,22,1,49967252,1312040009,1312038711,37751761,5.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,23,1,39297021,1300860839,1300860842,-1,0.0,0.066,0.0,0.0,0.0,0.066,0.0,0.0,0
5552,24,1,39297021,1300860839,1300860859,36945574,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.0,0
5552,25,1,39297021,1300860839,1300860860,36945574,9.88,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0
5552,26,1,39297021,1300860839,1300860861,36945574,11.19,1.75,0.0,0.0,0.0,0.5148,0.0,0.0,0
5552,27,1,44960646,1308348189,1308348266,-2,25.64,1.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,
5552,28,1,45739937,1308344782,1308344841,-2,11.88,1.0,0.0,0.0,0.0,0.15408320493066255,0.0,0.0,
5552,29,1,43187788,1308356621,1308356653,-2,3.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,30,1,43187788,1308356621,1308356672,-2,8.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,31,1,42782948,1321638418,1321638465,-2,76.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,32,1,38528262,1310539391,1310743706,-2,4.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,34,1,34897389,1308344782,1308344841,38130777,13.068572,2.9197080291970807,0.0,0.0,0.0,0.14598540145985403,0.0,0.0,
5552,35,1,40798683,1308351747,1308351779,-1,0.76,20.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,36,1,40798683,1308351747,1308351791,-1,0.6,20.0,0.0,0.0,0.0,1.0,0.0,0.0,
5552,37,1,1306672589,1306672589,1306672594,-2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
5552,38,1,1306672589,1306672589,1306672595,-2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0
5552,39,1,1306672589,1306672589,1306672596,-2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0
5552,40,1,1306672589,1306672589,1306672597,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5552,41,1,1306672589,1306672589,1306672598,-2,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5552,42,1,1306672589,1306672589,1306672599,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5552,43,1,1306672589,1306672589,1306672600,-2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
5552,44,1,1306672589,1306672589,1306672601,-2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0
5552,45,1,1306672589,1306672589,1306672602,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5552,46,1,1306672589,1306672589,1306672603,-2,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0
5552,47,1,47318391,1312063269,1312063346,-1,26.31,4.0,0.0,0.0,0.0,2.0,0.0,0.0,
7924,0,1,1300860756,1300860756,1300860861,-2,50.95534888001513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7924,1,1,1300860756,1300860756,1300860862,-2,1.5338756435886554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7924,12,1,43187788,1308356621,1308356693,-2,71.269738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
7924,13,1,43187788,1308356621,1310744658,-2,23.93,0.33,0.0,0.0,0.0,0.33,0.0,0.0,
7924,14,1,43187788,1308356621,1310763166,-2,1.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
5467,1,1,34704435,1308348189,1308348266,-1,25.64,0.45977011494252873,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,
5467,2,1,38161649,1308344164,1308344271,-1,25.64,0.37037037037037035,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,
5467,3,1,34897389,1308344782,1308344841,-1,11.88,2.9197080291970807,0.0,0.0,0.0,0.14598540145985403,0.0,0.0,
5467,4,1,43480505,1308356621,1308356653,37416099,3.28,20.0,0.0,0.0,0.0,1.0,0.0,0.0,
5467,5,1,43480505,1308356621,1308356672,37416099,8.7,20.0,0.0,0.0,0.0,1.0,0.0,0.0,
5467,6,1,43480505,1308356621,1308356693,37416099,69.26,20.0,0.0,0.0,0.0,1.0,0.0,0.0,
5467,7,1,43480505,1308356621,1310744658,37416099,23.93,6.6000000000000005,0.0,0.0,0.0,0.33,0.0,0.0,
5467,8,1,1306672589,1306672589,1306672604,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5467,9,1,1306672589,1306672589,1306672605,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,10,1,1306672589,1306672589,1306672606,-2,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5467,11,1,1306672589,1306672589,1306672607,-2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
5467,12,1,1306672589,1306672589,1306672608,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,13,1,1306672589,1306672589,1306672609,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5467,14,1,1306672589,1306672589,1306672610,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,15,1,1306672589,1306672589,1306672611,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,16,1,1306672589,1306672589,1306672612,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,17,1,43480505,1308356621,1310763166,37416099,1.13,20.0,0.0,0.0,0.0,1.0,0.0,0.0,
5467,18,1,48498399,1310539391,1310539433,-1,0.51,0.43999999999999995,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
5467,19,1,48498399,1310539391,1310634354,-1,18.5,5.0600000000000005,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,
5467,27,1,1306672630,1306672630,1306672629,-2,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0
5467,28,1,1306672630,1306672630,1306672630,-2,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0
5467,29,1,1306672630,1306672630,1306672631,-2,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5467,30,1,1306672630,1306672630,1306672632,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,31,1,1306672630,1306672630,1306672633,-2,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0
5467,32,1,1306672630,1306672630,1306672634,-2,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0
5467,33,1,1306672630,1306672630,1306672635,-2,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0
5467,34,1,1306672630,1306672630,1306672636,-2,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0
5467,35,1,1306672630,1306672630,1306672637,-2,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5467,36,1,1306672630,1306672630,1306672638,-2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
5467,37,1,1306672630,1306672630,1306672639,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,38,1,1306672630,1306672630,1306672640,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,39,1,1306672630,1306672630,1306672641,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,40,1,1306672630,1306672630,1306672642,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,41,1,1306672696,1306672696,1306672653,-2,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5467,42,1,1306672696,1306672696,1306672654,-2,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0
5467,43,1,1306672696,1306672696,1306672655,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,44,1,1306672696,1306672696,1306672656,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5467,48,1,1306672696,1306672696,1306672657,-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,49,1,1306672696,1306672696,1306672658,-2,0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5467,50,1,1306672696,1306672696,1306672659,-2,0.07853,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5467,51,1,1306672696,1306672696,1306672660,-2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
5467,52,1,1306672696,1306672696,1306672661,-2,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0
5467,53,1,1306672696,1306672696,1306672662,-2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0
5467,54,1,1306672696,1306672696,1306672663,-2,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0
